index,stateId,typeId,stateName,itemName,ingredients,preparation
221,23,1,Rajasthan,Dal Baati Churma,"For Dal - Pigeon peas (toor dal), onions, tomatoes, ginger, garlic, green chilies, mustard seeds, cumin seeds, turmeric powder, and salt. For Baati - Whole wheat flour, semolina (sooji), ghee, yogurt, and salt. For Churma - Whole wheat flour, ghee, jaggery (or sugar), and nuts like almonds and pistachios.","For Dal, cook lentils with spices until tender. For Baati, mix wheat flour, semolina, ghee, and water to form a stiff dough. Shape into balls and bake until golden brown. Crush the baatis and mix with ghee and sugar to make Churma."
222,23,1,Rajasthan,Laal Maas,"Lamb or mutton, yogurt, onions, tomatoes, ginger, garlic, green chilies, red chili powder, coriander powder, turmeric powder, and ghee.","Marinate mutton with yogurt, garlic, ginger, chili powder, and spices. Cook with onions, tomatoes, and more spices until tender and the gravy thickens."
223,23,1,Rajasthan,Gatte ki Sabzi,"Chickpea flour (besan), yogurt, ginger, garlic, green chilies, turmeric powder, coriander powder, garam masala, and tomatoes.","Mix chickpea flour with spices, knead into a dough, and shape into cylindrical rolls. Cook these in boiling water until firm. Cut into pieces and cook in a yogurt-based gravy with spices."
224,23,0,Rajasthan,Ker Sangri,"Ker (Indian caper) berries, sangri (dried beans of the Khejri tree), mustard oil, spices like cumin seeds, coriander powder, red chili powder, and turmeric powder.","Soak dried ker and sangri overnight. Boil them until tender. Then, temper with spices like cumin, mustard seeds, red chili powder, and cook until flavors meld together."
225,23,1,Rajasthan,Mirchi Vada,"Green chilies, gram flour (besan), potatoes, ginger, garlic, coriander leaves, spices like turmeric powder, red chili powder, and garam masala.","Slit green chilies, remove seeds, stuff with a spicy potato mixture, dip in gram flour batter, and deep fry until crispy and golden brown."
226,23,1,Rajasthan,Ghevar,"All-purpose flour, ghee, sugar, milk, and optionally, saffron and nuts like almonds and pistachios.","Prepare a batter with flour, ghee, and water. Pour this batter in concentric circles in hot ghee and fry until golden and crispy. Soak in sugar syrup and garnish with nuts."
227,23,0,Rajasthan,Bajre ki Roti with Lehsun ki Chutney,"Pearl millet flour (bajra), water, and salt for Roti. For Lehsun ki Chutney - Garlic, green chilies, lemon juice, salt, and oil.","Knead bajra flour with water, roll out into discs, and cook on a griddle until cooked through. For the chutney, blend garlic cloves, green chilies, salt, and lemon juice until smooth."
228,23,0,Rajasthan,Pyaaz ki Kachori,"For Kachori - All-purpose flour, onions, spices like fennel seeds, coriander powder, and garam masala, and oil for frying.","Prepare a dough with flour, ghee, and water. Stuff with a mixture of onions, spices, and optionally, moong dal.Deep fry until golden brown and crispy."
229,23,0,Rajasthan,Dal Pithi,"For Dal - Pigeon peas (toor dal), onions, tomatoes, ginger, garlic, green chilies, mustard seeds, cumin seeds, turmeric powder, and salt. For Pithi - Whole wheat flour, ghee, yogurt, and salt.","Make small balls of dough with wheat flour and stuffed with a mixture of lentils, spices, and sometimes vegetables. Boil these in water until cooked through. Serve with dal."
230,23,0,Rajasthan,Mawa Kachori,"For Kachori - All-purpose flour, ghee, baking powder, milk, and oil for frying. For Mawa filling - Mawa (khoya), sugar, and nuts like almonds and pistachios.","Prepare a dough with flour, ghee, and water. Stuff with a mixture of mawa (khoya), nuts, and sugar. Deep fry until golden brown and crispy. Serve garnished with powdered sugar or sugar syrup."
231,24,1,Sikkim,Momos,"For the dough - all-purpose flour, water, and salt. For the filling - minced meat (like chicken, pork, or beef) or vegetables, onions, garlic, ginger, green chilies, soy sauce, and spices like turmeric powder and cumin powder.","Prepare a dough with flour, water, and a pinch of salt. Roll out into thin circles. Fill each circle with a mixture of minced meat or vegetables seasoned with garlic, ginger, onions, and spices. Fold the dough over the filling to create dumplings, then steam until cooked through."
232,24,1,Sikkim,Thukpa,"Noodles, broth (usually chicken or vegetable), mixed vegetables (like carrots, cabbage, bell peppers), onions, garlic, ginger, chili paste, soy sauce, and cilantro for garnish.","Cook noodles in boiling water until al dente. In a separate pot, simmer a broth made with vegetables, meat, or tofu along with garlic, ginger, onions, and spices. Combine the cooked noodles with the broth and serve hot."
233,24,1,Sikkim,Gundruk,"Fermented leafy green vegetables (usually mustard greens or spinach), salt, and water.","Ferment leafy green vegetables such as mustard greens or spinach by packing them tightly in a container with salt and allowing them to ferment for several days. Once fermented, sun-dry the vegetables until completely dried. It can be used in various dishes as a flavor enhancer."
234,24,1,Sikkim,Phagshapa,"Pork belly or pork meat, radishes, ginger, garlic, green chilies, soy sauce, and spices like turmeric powder and Sichuan pepper.","Cut pork into thin strips and marinate with soy sauce, ginger, garlic, and spices. Cook the marinated pork along with radishes and dried chilies until the meat is tender and the flavors meld together."
235,24,1,Sikkim,Sael Roti,"Rice flour, sugar, cardamom powder, ghee or oil, and water.","Prepare a batter with rice flour, water, sugar, and spices. Heat oil in a pan and pour a small portion of the batter into the hot oil in a circular motion. Fry until golden brown and crispy."
236,24,0,Sikkim,Chhurpi,"A traditional cheese made from yak milk, often used in cooking or consumed as a snack.","This is a type of cheese made from yak milk. The milk is heated, curdled, and then strained to separate the curds from the whey. The curds are pressed and dried to form a hard cheese, which can be consumed directly or used in various dishes."
237,24,0,Sikkim,Kinema,"Fermented soybeans, water, salt, and sometimes spices like ginger and garlic.","Soak soybeans overnight, then boil until soft. Allow the soybeans to ferment naturally for a few days until they develop a strong aroma and a slightly sour taste. Kinema is typically consumed as a side dish or added to stews and soups."
238,24,0,Sikkim,Gya Thuk,"Hand-pulled noodles, broth (usually chicken or vegetable), mixed vegetables (like carrots, cabbage, spinach), onions, garlic, ginger, chili paste, soy sauce, and cilantro for garnish.","Prepare a broth with meat, vegetables, garlic, ginger, onions, and spices. Cook noodles separately until al dente. Combine the cooked noodles with the broth and serve hot."
239,24,0,Sikkim,Chang,Fermented millet or barley beer.,"Prepare a fermented alcoholic beverage made from barley, millet, or rice. The grains are soaked, boiled, mashed, fermented, and then strained to produce a clear, slightly sour-tasting drink. It's commonly consumed during festivals and special occasions."
240,24,0,Sikkim,Chhoyla,"Grilled or roasted meat (usually chicken or buffalo), onions, tomatoes, ginger, garlic, green chilies, spices like cumin powder, coriander powder, and chili powder, and mustard oil.","Marinate pieces of meat (usually chicken or lamb) with spices like turmeric, cumin, coriander, ginger, garlic, and chili powder. Grill or roast the marinated meat until cooked through and slightly charred. Serve hot as an appetizer or snack."
241,25,1,Tamil Nadu,Dosa,"Rice, urad dal (split black gram), fenugreek seeds, water, and salt.","Soak rice and urad dal separately for a few hours, then grind into a smooth batter. Ferment the batter overnight. Heat a griddle, pour a ladleful of batter, spread it thin, drizzle oil, and cook until crispy and golden brown. Serve hot with chutney and sambar."
242,25,1,Tamil Nadu,Sambhar,"Toor dal (split pigeon peas), mixed vegetables (like carrots, potatoes, beans), tamarind paste, spices like mustard seeds, cumin seeds, fenugreek seeds, curry leaves, red chili powder, turmeric powder, sambar powder, and salt.","Cook pigeon peas (toor dal) with vegetables like drumsticks, carrots, tomatoes, onions, and tamarind pulp. Temper mustard seeds, cumin seeds, curry leaves, and dry red chilies in oil, then add to the cooked dal and vegetables. Season with sambar powder and salt."
243,25,0,Tamil Nadu,Pongal,"Rice, moong dal (split mung beans), ginger, black pepper, cumin seeds, ghee, and salt.","Cook rice and moong dal together until soft and mushy. In a separate pan, temper mustard seeds, cumin seeds, curry leaves, ginger, and black pepper in ghee or oil. Add this tempering to the cooked rice and dal mixture. Season with salt and garnish with chopped coriander leaves."
244,25,0,Tamil Nadu,Masala Dosa,"For Dosa - Rice, urad dal (split black gram), fenugreek seeds, water, and salt. For Masala - Potatoes, onions, green chilies, mustard seeds, turmeric powder, curry leaves, and salt.","Prepare dosa batter as mentioned earlier. For the masala filling, sauté onions, potatoes, green chilies, ginger, and spices like turmeric, mustard seeds, and curry leaves. Spread the filling on the dosa, fold, and serve with chutney and sambar."
245,25,0,Tamil Nadu,Appam,"Rice, grated coconut, sugar, yeast, and salt.","Soak rice and grated coconut for a few hours, then grind into a smooth batter. Ferment the batter overnight. Heat an appam pan, pour a ladleful of batter, swirl the pan to spread the batter thin around the edges and thicker in the center, cover, and cook until the edges are crispy and the center is soft and fluffy."
246,25,1,Tamil Nadu,Idli,"Rice, urad dal (split black gram), fenugreek seeds, water, and salt.","Soak rice and urad dal separately for a few hours, then grind into a smooth batter. Ferment the batter overnight. Pour the batter into greased idli molds and steam until cooked through. Serve hot with chutney and sambar."
247,25,1,Tamil Nadu,Rasam,"Tamarind pulp, tomatoes, spices like mustard seeds, cumin seeds, dried red chilies, curry leaves, turmeric powder, black pepper, and salt.","Cook tomatoes, tamarind pulp, garlic, rasam powder, turmeric, and salt in water until the tomatoes are soft. Temper mustard seeds, cumin seeds, curry leaves, and dry red chilies in ghee or oil, then add to the cooked tomato mixture. Garnish with coriander leaves."
248,25,0,Tamil Nadu,Biryani,"Basmati rice, chicken or meat, onions, tomatoes, yogurt, ginger-garlic paste, spices like cinnamon, cloves, cardamom, bay leaves, red chili powder, turmeric powder, saffron, and nuts like cashews and raisins.","Marinate meat (chicken, mutton, or beef) with yogurt, ginger-garlic paste, spices, and herbs. Parboil rice and layer it with the marinated meat in a heavy-bottomed pot. Add saffron-infused milk, fried onions, and chopped mint and coriander leaves. Cover and cook on low heat until the meat is tender and the rice is cooked through."
249,25,1,Tamil Nadu,Chettinad Chicken Curry,"Chicken pieces, onions, tomatoes, ginger-garlic paste, coconut milk, spices like cinnamon, cloves, cardamom, black pepper, coriander seeds, fennel seeds, cumin seeds, red chili powder, turmeric powder, and curry leaves.","Marinate chicken with yogurt, ginger-garlic paste, spices like turmeric, chili powder, coriander powder, and garam masala. Sauté onions, tomatoes, and curry leaves in oil, then add the marinated chicken and cook until the chicken is tender and the flavors meld together. Garnish with chopped coriander leaves."
250,25,0,Tamil Nadu,Murukku,"Rice flour, urad dal flour (ground urad dal), cumin seeds, sesame seeds, salt, water, and oil for frying.","Prepare a dough with rice flour, urad dal flour, cumin seeds, sesame seeds, asafoetida, butter, and salt. Shape the dough into spiral or circular patterns using a murukku press. Deep fry in hot oil until crispy and golden brown. Drain excess oil and serve as a crunchy snack."
251,26,1,Telangana,Hyderabadi Biryani,"Basmati rice, chicken or meat, onions, tomatoes, yogurt, ginger-garlic paste, spices like cinnamon, cloves, cardamom, bay leaves, red chili powder, turmeric powder, saffron, and nuts like cashews and raisins.","Marinate meat (usually chicken or mutton) with yogurt, ginger-garlic paste, spices, and herbs. Parboil rice separately with whole spices. Layer the marinated meat and rice in a heavy-bottomed pot, along with fried onions, chopped mint, coriander leaves, saffron-infused milk, and ghee. Seal the pot with dough and cook on low heat until the meat is tender and the rice is cooked through."
252,26,1,Telangana,Gongura Pachadi,"Gongura leaves (sorrel leaves), onions, green chilies, garlic, tamarind pulp, mustard seeds, cumin seeds, fenugreek seeds, turmeric powder, red chili powder, and oil.","Saute gongura leaves (sorrel leaves) with mustard seeds, fenugreek seeds, garlic, dried red chilies, and tamarind pulp until the leaves are cooked. Blend the mixture into a coarse paste, then temper with mustard seeds, curry leaves, and asafoetida."
253,26,1,Telangana,Mirchi Bajji,"Large green chilies, chickpea flour (besan), rice flour, spices like cumin seeds, ajwain (carom seeds), turmeric powder, and salt.","Slit large green chilies lengthwise, remove seeds, and stuff with a mixture of spiced gram flour (besan) paste. Dip the stuffed chilies in a batter made of gram flour, rice flour, chili powder, turmeric, and salt. Deep fry until golden brown and crispy."
254,26,0,Telangana,Bagara Baingan,"Baby eggplants, peanuts, sesame seeds, coconut, onions, tomatoes, tamarind pulp, ginger-garlic paste, spices like mustard seeds, cumin seeds, fenugreek seeds, turmeric powder, red chili powder, and coriander powder.","Slit baby eggplants and stuff with a mixture of ground peanuts, sesame seeds, coconut, tamarind, and spices. Cook the stuffed eggplants in a tempering of mustard seeds, curry leaves, onions, ginger, garlic, and spices until tender and flavorful."
255,26,1,Telangana,Hyderabadi Haleem,"Wheat, barley, meat (usually lamb or chicken), lentils (like chana dal and moong dal), spices like cinnamon, cloves, cardamom, ginger-garlic paste, fried onions, mint leaves, and coriander leaves.","Cook a mixture of lentils, meat (usually mutton or chicken), wheat, barley, and spices until everything is soft and mushy. Blend the mixture into a smooth paste. Sauté onions, garlic, ginger, and spices in ghee, then add the blended paste and cook until thickened. Serve hot, garnished with fried onions, lemon wedges, chopped coriander leaves, and a drizzle of ghee."
256,26,0,Telangana,Pesarattu,"Green gram (moong dal), rice, green chilies, ginger, cumin seeds, and salt.","Soak green gram (moong dal) and rice together for a few hours, then grind into a smooth batter. Ferment the batter overnight. Heat a griddle, pour a ladleful of batter, spread it thin, drizzle oil, and cook until crispy and golden brown. Serve hot with ginger chutney or coconut chutney."
257,26,0,Telangana,Hyderabadi Dum Pukht,"Meat (like lamb or chicken), yogurt, onions, tomatoes, ginger-garlic paste, spices like cinnamon, cloves, cardamom, bay leaves, red chili powder, turmeric powder, and ghee.","Marinate meat (usually chicken or mutton) with yogurt, ginger-garlic paste, spices, and herbs. Seal the marinated meat in a heavy-bottomed pot along with rice and whole spices. Cook on low heat, allowing the flavors to meld together in their own steam, resulting in a flavorful and tender dish."
258,26,0,Telangana,Kodi Kura,"Chicken pieces, onions, tomatoes, green chilies, ginger-garlic paste, spices like cinnamon, cloves, cardamom, red chili powder, turmeric powder, coriander powder, and curry leaves.","Cook chicken pieces with onions, tomatoes, ginger, garlic, green chilies, and spices until the chicken is tender and the gravy thickens. Garnish with chopped coriander leaves and serve hot with rice or roti."
259,26,1,Telangana,Pulihora,"Rice, tamarind pulp, peanuts, curry leaves, mustard seeds, cumin seeds, turmeric powder, red chili powder, and oil.","Cook rice and allow it to cool slightly. In a separate pan, temper mustard seeds, curry leaves, dried red chilies, and peanuts in oil. Add tamarind paste, turmeric, salt, and cooked rice to the tempering and mix well until evenly combined."
260,26,0,Telangana,Sakinalu,"Rice flour, sesame seeds, ajwain (carom seeds), salt, and oil for deep frying.","Prepare a dough with rice flour, sesame seeds, cumin seeds, carom seeds, and salt. Shape the dough into spiral or circular patterns using a sakinalu press. Deep fry in hot oil until crispy and golden brown. Drain excess oil and allow to cool before serving."
261,27,0,Tripura,Chauk,"Rice, lentils, spices, vegetables.","Chauk is a traditional Khasi dish made with smoked or grilled meat, typically pork or chicken. The meat is marinated with local spices and herbs, then slow-cooked until tender and flavorful. It's often served with rice or traditional flatbreads."
262,27,0,Tripura,Champrai,"Fish, herbs, spices, coconut milk.","Champrai is a Khasi dish made with tender bamboo shoots. The bamboo shoots are typically sliced and cooked with a variety of ingredients such as pork, ginger, garlic, onions, and local spices. It's a savory and aromatic dish often served with rice."
263,27,1,Tripura,Bwtwi,"Chicken, tomatoes, onions, spices, herbs.","Bwtwi is a traditional Khasi dish made with fermented soybeans. The soybeans are soaked, boiled, and then fermented for several days. They are then cooked with spices, garlic, ginger, and sometimes pork or other meats to create a flavorful and nutritious dish."
264,27,0,Tripura,Mwkhwi,"Pork, bamboo shoots, ginger, garlic, chili peppers.","Mwkhwi is a Khasi dish made with fish, typically freshwater fish found in the rivers and streams of Meghalaya. The fish is cooked with local herbs, spices, and vegetables to create a delicious and aromatic curry. It's often served with rice or flatbreads."
265,27,1,Tripura,Chakhwi,"Beef, potatoes, carrots, onions, spices.","Chakhwi is a traditional Khasi dish made with vegetables such as pumpkin, beans, or potatoes. The vegetables are cooked with local spices, herbs, and sometimes meat or fish to create a hearty and flavorful stew. It's a popular dish in Khasi cuisine and is often served with rice."
266,27,1,Tripura,Muya Awandru,"Mixed vegetables, tofu, soy sauce, ginger, garlic.","Muya Awandru is a Khasi dish made with fermented pork. The pork is marinated with local spices and herbs, then fermented for several days to develop its unique flavor. It's then cooked with ginger, garlic, onions, and chili peppers to create a spicy and tangy dish."
267,27,0,Tripura,Kau Bru,"Pork, beans, tomatoes, onions, chili peppers.","Kau Bru is a traditional Khasi dish made with mixed vegetables. The vegetables are typically stir-fried with ginger, garlic, onions, and local spices to create a flavorful and aromatic dish. It's often served as a side dish with rice or flatbreads."
268,27,1,Tripura,Wahan Mosdeng,"Pork, fermented bamboo shoots, green chilies, garlic, ginger.","Wahan Mosdeng is a Khasi dish made with smoked or grilled beef. The beef is typically marinated with local spices and herbs, then grilled or smoked to perfection. It's then served with a tangy and spicy sauce made with onions, chili peppers, and lime juice."
269,27,1,Tripura,Bangui Rice,"Rice, coconut milk, sugar, salt.","Bangui Rice is a traditional Khasi dish made with red rice, a variety of rice native to Meghalaya. The rice is cooked with water or coconut milk until soft and fluffy, then served as a staple food with various Khasi dishes."
270,27,0,Tripura,Moirui,"Fish, mustard oil, turmeric, garlic, ginger.   some more ingediants","Moirui is a traditional Khasi dish made with fermented fish. The fish is typically marinated with local spices and herbs, then fermented for several days to develop its unique flavor. It's then cooked with vegetables, garlic, ginger, and chili peppers to create a spicy and tangy dish."
271,28,1,Uttar Pradesh,Petha,"Ash gourd (also known as winter melon or white pumpkin), sugar, water, lime juice, alum (for firmness).","Petha is a sweet candy made from ash gourd (winter melon). To prepare it, the ash gourd is peeled, deseeded, and cut into pieces. These pieces are then boiled in sugar syrup along with flavorings like rose water, saffron, or cardamom until translucent and candied."
272,28,0,Uttar Pradesh,Nawabi Pulao,"Basmati rice, chicken (or lamb), onions, tomatoes, yogurt, ginger-garlic paste, spices (such as cumin, cardamom, cinnamon, cloves), saffron strands, ghee (clarified butter), nuts and raisins for garnish.","Nawabi Pulao is a rich and fragrant rice dish cooked with meat (usually chicken or mutton), aromatic spices like cardamom, cinnamon, and cloves, along with fried onions, nuts, and dried fruits. The meat is marinated, cooked with rice, and garnished with fried onions, nuts, and coriander leaves."
273,28,1,Uttar Pradesh,Tunday Kababi's Galouti Kebab,"Minced lamb or beef, raw papaya paste (to tenderize the meat), ginger-garlic paste, gram flour (besan), spices (such as garam masala, black pepper, cloves), saffron, kebab masala, ghee (clarified butter).",Tunday Kababi's Galouti Kebab is a famous dish from Lucknow known for its tender and melt-in-your-mouth texture. It's made with minced meat (usually lamb or beef) mixed with a blend of spices and tenderizers like raw papaya paste. The mixture is shaped into patties and shallow-fried until golden brown.
274,28,1,Uttar Pradesh,Aloo ki Tikki,"Potatoes, green peas, green chilies, ginger, coriander leaves, chaat masala, amchur (dry mango powder), bread crumbs (or besan), oil for frying.","Aloo ki Tikki is a popular Indian street food made from mashed potatoes mixed with spices, chopped onions, green chilies, and fresh coriander leaves. The mixture is shaped into patties, coated in breadcrumbs or semolina, and shallow-fried until crispy and golden brown."
275,28,0,Uttar Pradesh,Makhan Malai,"Milk, cream, sugar, saffron, pistachios, almonds.","Makhan Malai is a light and airy dessert from Lucknow made with milk froth, saffron, sugar, and sometimes garnished with nuts and edible silver leaf. It's traditionally prepared during winters and served chilled."
276,28,1,Uttar Pradesh,Banarasi Paan,"Betel leaves, areca nuts (supari), slaked lime (chuna), various fillings (such as fennel seeds, coconut, rose petal preserve, cardamom seeds), sweeteners (such as gulkand or sugar syrup).","Banarasi Paan is a traditional digestive and mouth freshener from Varanasi (Banaras). It's made by wrapping betel leaves around a mixture of areca nut, slaked lime (calcium hydroxide), tobacco (optional), and various flavorings like rose petal preserves, fennel seeds, cardamom, and sweet syrups."
277,28,0,Uttar Pradesh,Rasgulla,"Milk, sugar, lemon juice or vinegar, water.","Rasgulla is a popular Bengali sweet made from fresh paneer (Indian cottage cheese) kneaded into a smooth dough, shaped into balls, and cooked in sugar syrup until light and spongy. It's a light and delicate dessert often enjoyed on festive occasions."
278,28,0,Uttar Pradesh,Kulfi,"Milk, sugar, condensed milk, saffron, cardamom powder, pistachios, almonds, cashews, cornstarch.","Kulfi is a traditional Indian ice cream made from thickened milk, flavored with cardamom, saffron, or pistachios. The milk is cooked until it reduces and thickens, then poured into molds and frozen until set. Kulfi has a dense and creamy texture."
279,28,1,Uttar Pradesh,Bedmi Poori with Aloo Sabzi,"For Bedmi Poori - wheat flour, urad dal (black gram lentils), spices (such as cumin, coriander, red chili powder), oil for frying. For Aloo Sabzi - Potatoes, tomatoes, onions, ginger, garlic, spices (such as turmeric, cumin, coriander), oil.",Bedmi Poori is a North Indian fried bread made from wheat flour dough mixed with ground lentils and spices. The dough is rolled out into discs and deep-fried until puffed and golden brown. It's often served with a spicy potato curry (Aloo Sabzi).
280,28,0,Uttar Pradesh,Kachori Sabzi,"For Kachori - All-purpose flour, urad dal (black gram lentils), spices (such as fennel seeds, coriander powder, red chili powder), oil for frying. For Sabzi - Potatoes, tomatoes, onions, ginger, garlic, spices (such as turmeric, cumin, coriander), oil.","Kachori is a deep-fried pastry filled with a spicy mixture of lentils, onions, and spices. The dough is made from wheat flour and stuffed with the filling before frying. It's typically served with a tangy and spicy potato curry (Sabzi) or chutneys."
281,29,1,Uttarakhand,Kafuli,"Spinach (or other leafy greens), fenugreek leaves, green chili peppers, garlic, ginger, cumin seeds, coriander powder, turmeric powder, ghee (clarified butter), salt.","Kafuli is a traditional dish from Uttarakhand, India, made with spinach (usually green leafy vegetables like lamb's quarters) and fenugreek leaves cooked with besan (gram flour), garlic, ginger, and spices. The mixture is simmered until the flavors meld together, creating a thick and nutritious gravy."
282,29,1,Uttarakhand,Bhang Ki Chutney,"Bhang (cannabis) seeds, fresh coriander leaves, green chili peppers, garlic cloves, lemon juice, salt.","Bhang Ki Chutney is a chutney made with ground hemp seeds (bhang seeds), green chilies, garlic, lemon juice, and salt. The ingredients are blended into a coarse paste, resulting in a spicy and tangy condiment often served with snacks or meals."
283,29,0,Uttarakhand,Phaanu,"Mixed lentils (such as urad dal, rajma, chana dal), whole spices (such as cumin seeds, cloves, cinnamon), ginger-garlic paste, green chili peppers, turmeric powder, ghee (clarified butter), salt.","Phaanu is a traditional dish from Uttarakhand, India, made with a combination of lentils (usually a mix of urad dal and rajma) soaked overnight, ground into a coarse paste, and cooked with spices like cumin, coriander, and turmeric until thick and creamy. It's typically served with rice or roti."
284,29,0,Uttarakhand,Dubuk,"Whole wheat flour, ghee (clarified butter), water, sugar, cardamom powder.","Dubuk is a hearty and nutritious dish from Uttarakhand, India, made with mixed grains like barley, wheat, and lentils cooked with vegetables like potatoes, spinach, and radishes. The grains and vegetables are simmered in water with spices until soft and flavorful, creating a thick and comforting stew."
285,29,1,Uttarakhand,Gahat Ki Dal,"Horse gram lentils, garlic, ginger, green chili peppers, cumin seeds, turmeric powder, coriander powder, ghee (clarified butter), salt.","Gahat Ki Dal is a traditional dish from Uttarakhand, India, made with horse gram lentils cooked with garlic, ginger, tomatoes, and spices like cumin, coriander, and turmeric until soft and creamy. It's often served with rice or roti and garnished with coriander leaves."
286,29,0,Uttarakhand,Kachmauli,"Finger millet flour (ragi), water, ghee (clarified butter), jaggery (or sugar), cardamom powder.","Kachmauli is a traditional dish from Uttarakhand, India, made with potatoes and spinach cooked together with onions, garlic, ginger, and spices like cumin, coriander, and turmeric until soft and flavorful. It's typically served as a side dish with rice or roti."
287,29,1,Uttarakhand,Chainsoo,"Black gram lentils (urad dal), whole spices (such as cumin seeds, cloves, cinnamon), ginger-garlic paste, green chili peppers, turmeric powder, ghee (clarified butter), salt.","Chainsoo is a traditional dish from Uttarakhand, India, made with black gram lentils (urad dal) cooked with spices like cumin, coriander, and asafoetida until thick and creamy. It's often tempered with ghee, garlic, and dried red chilies for added flavor."
288,29,0,Uttarakhand,Singhodi,"Coconut, jaggery (or sugar), cardamom powder, saffron strands, ghee (clarified butter).","Singhodi is a traditional sweet dish from Uttarakhand, India, made with singhara flour (water chestnut flour) cooked with jaggery, ghee, and spices like cardamom and nutmeg until thick and aromatic. It's typically served as a dessert during festivals and special occasions."
289,29,1,Uttarakhand,Aloo Ke Gutke,"Potatoes, mustard oil, cumin seeds, asafoetida (hing), turmeric powder, red chili powder, coriander powder, amchur (dry mango powder), salt.","Aloo Ke Gutke is a popular dish from Uttarakhand, India, made with boiled potatoes sautéed with onions, garlic, ginger, and spices like cumin, coriander, and turmeric until crispy and golden brown. It's often served as a side dish with rice or roti."
290,29,0,Uttarakhand,Bhatt Ki Churdkani,"Black soybeans (bhatt), whole spices (such as cumin seeds, cloves, cinnamon), ginger-garlic paste, green chili peppers, turmeric powder, coriander powder, ghee (clarified butter), salt.","Bhatt Ki Churdkani is a traditional dish from Uttarakhand, India, made with black soybeans (bhatt dal) cooked with onions, tomatoes, garlic, ginger, and spices like cumin, coriander, and turmeric until soft and flavorful. It's often served with rice or roti."
291,30,0,West Bengal,Macher Jhol,"Fish (such as rohu or hilsa), potatoes, tomatoes, onions, ginger, garlic, green chili peppers, turmeric powder, cumin powder, coriander powder, mustard oil, water, salt.","Macher Jhol is a Bengali fish curry made with freshwater fish (typically rohu or hilsa) cooked in a light and flavorful gravy. The fish is marinated with turmeric and salt, then fried until golden brown. Meanwhile, a gravy is prepared with onions, tomatoes, ginger, garlic, green chilies, and spices like cumin, coriander, and turmeric. The fried fish is added to the gravy and simmered until cooked through."
292,30,0,West Bengal,Shondesh,"Milk, lemon juice (or vinegar), sugar, saffron strands (optional), cardamom powder, nuts for garnish (such as pistachios or almonds).","Shondesh is a popular Bengali sweet made from fresh paneer (Indian cottage cheese) and sugar. The paneer is kneaded until smooth, then mixed with sugar and flavored with cardamom, saffron, or rose water. The mixture is shaped into small discs or balls and garnished with nuts or dried fruits."
293,30,1,West Bengal,Alur Dom,"Potatoes, onions, tomatoes, ginger, garlic, green chili peppers, turmeric powder, cumin powder, coriander powder, garam masala, mustard oil, water, salt.","Alur Dom is a traditional Bengali potato curry made with baby potatoes cooked in a spicy and aromatic gravy. The potatoes are first boiled until tender, then fried until golden brown. Meanwhile, a gravy is prepared with onions, tomatoes, ginger, garlic, green chilies, and spices like cumin, coriander, and garam masala. The fried potatoes are added to the gravy and simmered until coated with the sauce."
294,30,1,West Bengal,Luchi,"All-purpose flour (maida), water, salt, oil for frying.","Luchi is a deep-fried flatbread made from refined flour (maida) and ghee. The dough is kneaded with water and salt, then rolled out into small discs and deep-fried until puffed and golden brown. Luchi is often served with spicy curries or sweet dishes."
295,30,1,West Bengal,Rosogolla (Rasgulla),"Milk, lemon juice or vinegar, sugar, water, cardamom pods, saffron strands (optional).","Rosogolla, also known as Rasgulla, is a popular Bengali sweet made from fresh paneer (Indian cottage cheese) kneaded until smooth, then shaped into small balls and cooked in sugar syrup until soft and spongy. Rosogollas are typically served chilled and garnished with saffron or rose petals."
296,30,1,West Bengal,Shorshe Ilish,"Hilsa fish, mustard seeds, mustard oil, green chili peppers, turmeric powder, salt.","Shorshe Ilish is a traditional Bengali dish made with Hilsa fish cooked in a mustard sauce. The fish pieces are marinated with turmeric and salt, then fried until golden brown. Meanwhile, a mustard sauce is prepared with mustard paste, green chilies, turmeric, and mustard oil. The fried fish is added to the mustard sauce and simmered until cooked through."
297,30,0,West Bengal,Aloo Posto,"Potatoes, poppy seeds (posto), green chili peppers, mustard oil, turmeric powder, salt.","Aloo Posto is a classic Bengali dish made with potatoes cooked in a poppy seed paste. The potatoes are boiled until tender, then sautéed with onions, green chilies, and poppy seed paste. The dish is flavored with turmeric, mustard oil, and sometimes nigella seeds."
298,30,1,West Bengal,Chingri Macher Malai Curry,"Shrimp (prawns), coconut milk, onions, tomatoes, ginger, garlic, green chili peppers, turmeric powder, cumin powder, coriander powder, garam masala, mustard oil, water, salt.","Chingri Macher Malai Curry is a Bengali dish made with prawns cooked in a creamy coconut milk sauce. The prawns are marinated with turmeric and salt, then cooked in a gravy made with onions, tomatoes, ginger, garlic, green chilies, coconut milk, and spices like cumin, coriander, and garam masala."
299,30,0,West Bengal,Cholar Dal,"Chana dal (Bengal gram lentils), coconut, ginger, green chili peppers, cinnamon, cloves, bay leaf, ghee (clarified butter), sugar, salt.","Cholar Dal is a traditional Bengali dish made with Bengal gram lentils (chana dal) cooked with coconut, raisins, and spices. The lentils are boiled until soft, then sautéed with onions, ginger, garlic, green chilies, and spices like cumin, coriander, and turmeric."
